DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
19/12/2012;19/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL-RESTAURANT LES MARAÎCHERS;83 Route de Bâle;68000;COLMAR;389241479;lesmaraichers68@aol.com;www.les-maraichers.com;-;90;42;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;LA CROIX BLANCHE;64 rue Nationale;41400;MONTRICHARD;254323087;contact@hotel-lacroix-blanche.com;http://hotels-montrichard.com/Hebergements/La-Croix-Blanche/;-;44;19;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;LE ROCHELOIS ;66 Boulevard WINSTON CHURCHILL;17000;LA ROCHELLE;546442484;jean.claude@dbma.fr;http://www.le-rochelois.fr;-;111;38;-;-;-
19/12/2012;19/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE RÉGENT;26 RUE DU GéNéRAL MANGIN;2600;VILLERS-COTTERETS;323960146;info@hotel-leregent.com;www.hotel-leregent.com;-;60;30;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DE PARIS;1 rue du Docteur Levadoux;63140;CHATEL-GUYON;473860012;hotel.de.paris@orange.fr;www.hoteldeparis-chatelguyon.com;-;90;49;-;-;-
19/12/2012;19/12/2012;HÔTEL;3 étoiles;-;-;LE ZANZIBAR VICTORIA HÔTEL;5 AVENUE DE LA MER;59240;DUNKERQUE;328282811;zanzibar.victoria@wanadoo.fr;http://zanzibar-victoria-hotel.eu;-;60;12;-;-;-
19/12/2012;19/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL CLAIR MATIN;les barandons;43400;LE CHAMBON-SUR-LIGNON;471597303;Clairmatin@hotelclairmatin.com;www.hotelclairmatin.com;-;70;25;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;SABLOTEL;1 place du Môle;34300;CAP D'AGDE;467260004;hotel@sablotel.com;sablotel.com;-;108;39;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT DES NATIONS;7 route de la Louze;38550;CLONAS-SUR-VARÈZE;474849024;hotelnation38@orange.fr;www.hotelnation.com;-;32;10;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DE L'ÉTOILE;2 avenue Gambetta;6600;ANTIBES;493342630;hetoile@club-internet.fr;www.hoteletoile.fr;-;65;30;-;-;-
19/12/2012;19/12/2012;HÔTEL;3 étoiles;-;-;AUBERGE DE LA CÔTE D'OR;1 rue de la Liberté ;21140;SEMUR EN AUXOIS ;380972454;info@auxois.fr;http://www.auxois.fr;-;55;15;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LE SOUHAM;14 rue souham;19210;LUBERSAC;555735651;contact@lesouham.com;www.lesouham.com;-;80;8;-;-;-
19/12/2012;19/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DE LA BASTIDE;81 rue de la Liberté ;11000;CARCASSONNE;468719689;hoteldelabastide@wanadoo.fr;www.hoteldelabastide.com;-;57;23;-;-;-
19/12/2012;19/12/2012;HÔTEL;4 étoiles;-;-;AVIGNON GRAND HÔTEL;34 boulevard Saint Roch;84000;AVIGNON;490809809;reservationagh@cloitre-saint-louis.com;www.avignon-grand-hotel.com;-;1102;122;-;-;-
19/12/2012;19/12/2012;HÔTEL;4 étoiles;-;-;HÔTEL LE CINQ;22 faubourg reclus;73000;CHAMBÉRY;479335118;reception@hotel-chambery.com;www.hotel-chambery.com;-;105;51;-;-;-
19/12/2012;19/12/2012;HÔTEL;3 étoiles;-;-;CHÂTEAU DES COMTES DE CHALLES;247 Montée du Château;73190;CHALLES-LES-EAUX;479727272;info@chateaudescomtesdechalles.com;www.chateaudescomtesdechalles.com;-;120;54;-;-;-
19/12/2012;14/01/2013;HÔTEL;2 étoiles;-;-;HÔTEL RIVIERA;roue de sagone;20167;ALATA;495729003;hotelriviera-alata@orange.fr;www.hotelriviera-alata.com;-;46;21;-;-;-
19/12/2012;14/01/2013;HÔTEL;3 étoiles;-;-;HOTEL ALIVI;ROUTE DU CAP;20200;BASTIA;04.95.55.00.00;hotel-alivi@wanadoo.fr;www.hotel-alivi.com;-;85;36;-;-;-
19/12/2012;14/01/2013;HÔTEL;4 étoiles;-;-;LA DIMORA;Route de Saint-Florent;20232;OLETTA;495352251;info@ladimora.fr;www.ladimora.fr;-;42;17;-;-;-
19/12/2012;14/01/2013;HÔTEL;3 étoiles;-;-;HÔTEL DU NORD;22 cours Paoli;20250;CORTE;495460069;info@hoteldunord-corte.com;http://www.hoteldunord-corte.com;-;35;16;-;-;-
14/12/2012;14/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL BAUDELAIRE OPÉRA;61 rue sainte Anne;75002;PARIS;142975062;resa@hotel-baudelaire.com;www.hotel-baudelaire.com;-;57;29;-;-;-
14/12/2012;14/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL D'ANGLETERRE;15 QUAI GUINE;85100;LES SABLES D'OLONNE;251210328;semo4@wanadoo.fr;http://www.hotel-sablesdolonne.fr/;-;50;24;-;-;-
14/12/2012;14/12/2012;HÔTEL;1 étoile;-;-;HÔTEL DE VIENNE;43 rue de Malte;75011;PARIS;603536659;castel.alexandra@gmail.com;-;-;38;21;-;-;-
14/12/2012;14/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DU LAVEDAN;10 route d'Argelès;65100;ASPIN-EN-LAVEDAN;562941524;hoteldulavedan@wanadoo.fr;www.hoteldulavedan.com;-;48;19;-;-;-
14/12/2012;14/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL LA DEVINIÈRE;5 rue Loquin;64500;SAINT-JEAN-DE-LUZ;05.59.26.05.51.;la.deviniere.64@wanadoo.fr;www.hotel-la-deviniere.com;-;16;8;-;-;-
14/12/2012;14/12/2012;HÔTEL;3 étoiles;-;-;L'ÉTOILE DOR;103 avenue de la république;52000;CHAUMONT;325030223;contact@hotel-etoiledor.com;www.hotel-etoiledor.com;-;91;12;-;-;-
14/12/2012;14/12/2012;HÔTEL;3 étoiles;-;-;KYRIAD VALENCE;159 Avenue De Lyon;26500;BOURG-LÈS-VALENCE;475829590;kyriadvalence@free.fr;www.kyriad.fr;-;104;47;-;-;-
14/12/2012;14/12/2012;HÔTEL;2 étoiles;-;-;HOSTELLERIE DU LION D'OR;3 place du Lion d'Or;23230;GOUZON;555622854;hostellerie.liondor@wanadoo.fr;http://www.hostellerie-duliondor.fr/;-;26;13;-;-;-
14/12/2012;14/12/2012;HÔTEL;2 étoiles;-;-;AU BON ACCUEIL;11 rue de landerval;22700;PERROS -GUIREC;296232411;au-bon-accueil@wanadoo.fr;www.au-bon-accueil.com;-;42;21;-;-;-
14/12/2012;14/12/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE;350 ROUTE DU NANT;1280;PRÉVESSIN-MOËNS;450409595;manager.geneve@premiereclasse.fr;http://www.premiereclasse.fr;-;222;74;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;LE GRAND HÔTEL DU HOHWALD;12 rue principale;67140;LE HOHWALD;388083600;ghh@dgmail.fr;http://www.grandhotelduhohwald.com/;-;850;81;-;-;-
13/12/2012;13/12/2012;HÔTEL;1 étoile;-;-;HÔTEL DU CHEVAL BLANC;8 AVENUE GAMBETTA;79400;SAINT-MAIXENT-L'ÉCOLE;549055006;hotelduchevalblanc.saintmaixent@orange.fr;http://hotelrestaurant-79.com;-;70;31;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL BEL AIR ;6 rue de la voute ;75012;PARIS;143436606;contact@hotelbelairparis.com;-;-;36;20;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;TOURISME HÔTEL;66 avenue de La Motte Picquet;75015;PARIS;147342801;contact@tourismehotel.fr;www.tourism-hotel-paris.com;-;130;55;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL BEAU RIVAGE;LE GRAND PORT - PLACE HERRIOT;73100;AIX-LES-BAINS;04.79.63.41.00;skiff2@wanadoo.fr;-;-;30;13;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL D'ANGLETERRE;21 rue Bégole;65200;BAGNÈRES-DE-BIGORRE;562952224;contact@hotel-angleterre-bagneres.com;www.hotel-angleterre-bagneres.com;-;39;18;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;AUBERGE DE CARTASSAC;LIEU-DIT CARTASSAC;46600;SARRAZAC;565326410;info@aubergecartassac.com;www.aubergecartassac.com;-;31;13;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;REV'HÔTEL;avenue de septimanie;11370;PORT LEUCATE;468402603;rev-hotel@orange.fr;www.rev-hotel.com;-;54;25;-;-;-
13/12/2012;13/12/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE RENNES SUD SAINT-JACQUES;ZA MERMOZ;35136;SAINT-JACQUES-DE-LA-LANDE;299311960;rennes.stjacques@premiereclasse.fr;www.premiereclasse.fr;-;174;71;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL BEAUSOLEIL ;38 rue du tuc d'eauze;40100;DAX;558567676;nicolas.soleil@wanadoo.fr;www.hotel-beausoleil-dax.fr;-;41;26;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;RELAIS AUBERGE DES GLACIERS;place saint colomban;73500;BRAMANS;479052232;dupreglaciers@aol.com;www.hotel-lesglaciers.com;-;24;10;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL LE FRANCE ;60 avenue jean jaurès;19100;BRIVE-LA-GAILLARDE;555740813;hotel@lefrance.com;www.lefrance.com;-;120;24;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;LE BEAUREGARD;41avenue jean charles rivet;19100;BRIVE LA GAILLARDE;555189850;info@lebeauregard.fr;www.lebeauregard.fr;-;100;14;-;-;-
13/12/2012;13/12/2012;HÔTEL;4 étoiles;-;-;HÔTEL RENAISSANCE;17 RUE VICTOR HUGO;81100;CASTRES;563593042;contact@hotel-renaissance.fr;www.hotel-renaissance.fr;-;39;20;-;-;-
13/12/2012;13/12/2012;HÔTEL;1 étoile;-;-;HÔTEL ESPÉRANCE;45 rue de la Gaite;75014;PARIS;143216384;hotelesperance@yahoo.fr;www.esperancehotel.com;-;24;15;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL DES ROSIERS;2 RUE SainT DOMINIQUE;65100;LOURDES;562940434;info@hotelrosiers.com;-;-;150;82;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;CHALET DES ROCHES;10 rue des noisettes;88250;LA BRESSE;329255022;chalet.des.roches@wanadoo.fr;http://chalet-des-roches.com;-;60;26;-;-;-
13/12/2012;13/12/2012;HÔTEL;1 étoile;-;-;HÔTEL RESTAURANT LE CHALET ;6 AVENUE DU PRéSIDENT SADI CARNOT;87350;PANAZOL;555060979;lechalet.panazol@orange.fr;-;-;20;9;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;LE CLOS NICOLAS;475 route de nicolas;40320;EUGÉNIE-LES-BAINS;558519090;jeanguylamothe@orange.fr;www.hotel-clos-nicolas.fr;-;58;29;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LE PALAIS;24 bis Place Gabriel Péri;84400;APT;490048932;welcome@hotel-le-palais.com;www.hotel-le-palais.com;-;23;10;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE LA CLOCHE;1 place Grévy;39100;DOLE;384820606;lacloche.hotel@wanadoo.fr;www.la-cloche.fr;-;65;30;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL LA MARBRERIE ;2 RUE DU CHASSELAS;11160;CAUNES-MINERVOIS;468792874;robertpeccolo@wanadoo.fr;-;-;15;5;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;VANILLE HÔTEL;39 PROMENADE DE LA PLAGE;6800;CAGNES-SUR-MER;493201609;info@gmail.com;www.vanillehotel.com;-;45;16;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE BLAINON;PLACE CENTRALE;6660;AURON;493233504;leblainon@wanadoo.fr;auron-hotel.fr;-;35;17;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL TOBOSO;7 allée des oliviers;6400;CANNES;492993500;hotelvillatoboso@orange.fr;http://www.residence-toboso-cannes.com;-;30;15;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL LA CLÉ DU SUD;1300 AVENUE DU CAMPON;6110;LE CANNET;492180700;lacledusud@lacledusud.com;www.lacledusud.com;-;54;22;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL NIMACTIVE;152 rue Claude Nicolas Ledoux;30900;NÎMES;466381384;contact@nimotel.com;http://www.nimactive.com/;-;345;100;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL B&B PARIS SAINT-DENIS PLEYEL;Z.A.C. Pleyel Libération, 36 Boulevard de la Libération;93200;SAINT DENIS;892702216;bb_4520@hotelbb.com;www.hotel-bb.com;-;194;138;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL LIDO ;138 Chemin du Tour du Lac;88400;GÉRARDMER;329636732;contact@lido-gerardmer.fr;www.lido-gerardmer.fr;-;60;14;-;-;-
13/12/2012;13/12/2012;HÔTEL;4 étoiles;-;-;HÔTEL BEAUSÉJOUR MONTMARTRE;6 rue de Lécluse;75017;PARIS;142933577;info@beausejour-montmartre.com;http://www.beausejour-montmartre.com;-;81;36;-;-;-
13/12/2012;13/12/2012;HÔTEL;4 étoiles;-;-;VICE VERSA HÔTEL;213 rue de la croix nivert;75015;PARIS;155765555;info@viceversahotel.com;www.viceversahotel.com;-;74;37;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL LES EMBRUNS;89 rue de paris;62520;LE TOUQUET-PARIS-PLAGE;321058761;nhe@wanadoo.fr;http://lesembruns-letouquet.com/FR/;-;45;22;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;AUBERGE ILE D'AMOUR;17 Avenue du Gévaudan;43300;LANGEAC;471740997;aubergeiledamour@gmail.com;www.aubergeiledamour.fr;-;22;10;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;CAMPANILE GENÈVE - AÉROPORT / PALEXPO;CHEMIN DE LA PLANCHE BRULée;1210;FERNEY-VOLTAIRE;450407479;geneve.ferneyvoltaire@campanile.fr;www.campanile-geneve-aeroport-palexpo.fr;-;142;61;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL CRISPOL ;3 rue des Guettes, fontette;89450;SAINT-PÈRE;386332625;crispol@wanadoo.fr;www.crispol.com;-;28;12;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE FAUCIGNY;118 place de l'église;74400;CHAMONIX;450530117;reservation@hotelfaucigny-chamonix.com;http://www.hotelfaucigny-chamonix.com;-;64;28;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT HASSENFORDER;129 rue du général De Gaulle;68240;KAYSERSBERG;389471354;rception@roger-hassenforder.com;www.roger-hassenforder.com;-;28;14;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;LE RELAIS CROZATI;1421 route de la télécabine;1170;CROZET;450420000;relaiscrozati@orange.fr;www.relaiscrozati.fr;-;32;13;-;-;-
13/12/2012;13/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LAURENT PERRÉAL;481 Grande rue ;1340;ATTIGNAT;474309224;laurent.perreal@llperreal.com;http://llperreal.com;-;30;12;-;-;-
13/12/2012;13/12/2012;HÔTEL;3 étoiles;-;-;LES VIGNES BLANCHES;67 avenue de farciennes;30300;BEAUCAIRE;466591312;secretariat@hotel-imperator.com;http://www.lesvignesblanches.com/;-;136;57;-;-;-
07/12/2012;07/12/2012;HÔTEL;4 étoiles;-;-;HÔTEL IMPERATOR;15 rue Gaston Boissier;30900;NÎMES;466219030;secretariat@hotel-imperator.com;http://www.hotel-imperator.com/;-;125;60;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL B&B PARIS LA COURNEUVE;197-211 AVENUE PAUL COUTURIER;93120;LA COURNEUVE;892702100;bb_4525@hotelbb.com;www.hotel-bb.com;-;206;96;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;STANDARD DESIGN HÔTEL;29 RUE DES TAILLANDIERS;75011;PARIS;148053097;reservation@standard-design-hotel-paris.com;http://www.standard-design-hotel-paris.com;-;73;37;-;-;-
05/12/2012;05/12/2012;HÔTEL;5 étoiles;-;-;PALM HÔTEL & SPA;43 RUE DES MASCARINS, GRAND ANSE;97429;PETITE-ILE;262563030;hotel@palm.re;http://www.palm.re;-;130;65;-;-;-
05/12/2012;05/12/2012;HÔTEL;1 étoile;-;-;PREMIÈRE CLASSE SAINT BRICE SOUS FORÊT;RUE DU CHAMP GALLOIS;95350;SAINT-BRICE-SOUS-FORÊT;134381282;stbrice@premiereclasse.fr;www.premiereclasse.fr;-;173;62;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;HOLIDAY INN PARIS MARNE-LA-VALLÉE;2 boulevard du Levant;93160;NOISY-LE-GRAND;145924747;laurent.lucas@wilburys.fr;http://www.holidayinn.com;-;400;192;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DES ARTS CAVAIGNAC;2 RUE GODEFROY CAVAIGNAC;75011;PARIS;143797257;bruno.rosso@me.com;http://www.paris-hotel-desarts.com/;-;72;35;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL À L'ORIEL;3 rue des écuries Seigneuriales;68340;RIQUEWIHR;389490313;info@hotel-oriel.com;www.hotel-oriel.com;-;44;22;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;LE FLORIAN;24 allée des custous;65200;BAGNÈRES-DE-BIGORRE;562911721;amelia.pires@sfr.fr;www.hotel-florian-bagneres.com;-;25;11;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;FASTHOTEL;2 rue Gustave Eiffel;74600;SEYNOD;450693682;annecy@fasthotel.com;www.fasthotel-annecy.com;-;99;48;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL ALEXANDRA;49 rue Victor Hugo;69002;LYON;478377579;info@hotel-alexandra-lyon.fr;http://www.hotel-alexandra-lyon.fr/;-;54;34;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL CHAMP'ALSACE;12 rue Saint Exupéry;67500;HAGUENAU;388933013;champalsace@sfr.fr;www.champ-alsace.com;-;100;40;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;CHAMP'ALSACE CENTRE;1 Rue Saint Georges;67500;HAGUENAU;388933338;champalsacecentr@aol.com;www.champ-alsace.com;-;69;30;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;AUBERGE RAMSTEIN;1 rue du Riesling;67750;SCHERWILLER;388821700;hotel.ramstein@numericable.fr;www.hotelramstein.fr;-;49;21;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT L'EXPLORATEUR;24 ROUTE DE HAGUENAU;67360;MORSBRONN-LES-BAINS;388093050;info@hotel-explorateur.com;www.hotel-explorateur.com;-;48;25;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;L'ANCIENNE AUBERGE;RUE DE L'EVEQUE;66210;BOLQUERE;468300951;ancienne-auberge@orange.fr;www.hotel-pyrenees2000.com;-;45;16;-;-;-
05/12/2012;05/12/2012;HÔTEL;4 étoiles;-;-;HÔTEL 7B;7 rue de Gascogne ;64200;BIARRITZ;559500777;contact@hotel7b.com;http://www.hotel7b.com;-;24;13;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;LE RETOUR DE PECHE;70 rue de la gare ;56800;PLOËRMEL;02.97.74.05.32;contact@leretourdepeche.fr;-;-;32;15;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;LE CONNÉTABLE;3 PLACE RICHEMONT;56370;SARZEAU;02.97.41.85.48;hotelfermine@wanadoo.fr;-;-;53;24;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DES SOURCES ;route de la gare;48250;CHASSERADES;466460114;info@hotel-lozere.fr;-;-;27;11;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;AUBERGE LES DEUX ÂNES;85 route de l'océan;40260;LINXE;558429208;auberge2anes@wanadoo.fr;-;-;22;9;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DES ALPES;21 rue général de gaulle;38520;LE BOURG-D'OISANS;476800016;hoteldesalpes38@orange.fr;www.hoteldesalpesoisans.com;-;40;17;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL BEL AIR;1 allée Bel Air;33185;LE HAILLAN;556040850;contact@hotel-lehaillan.com;-;-;80;48;-;-;-
05/12/2012;05/12/2012;HÔTEL;4 étoiles;-;-;THIB'HOTEL-L'ESPADON;1 rue Boudeville;31100;TOULOUSE;561761515;thibhotel@wanadoo.fr;www.thibhotel.fr;-;350;50;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LE CYGNE ;2 rue du cingle;24260;LE BUGUE;553060116;contact@lecygne-perigord.com;www.lecygne-perigord.com;-;28;11;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;SAVEURS DE L'ABBAYE;1 PLACE SAINT PALLAIS;17100;SAINTES;546941791;infos@saveurs-abbaye.com;http://www.saveurs-abbaye.com;-;18;8;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL REGINA ;1 Rue Ropartz-Morvan;29680;ROSCOFF;298612355;contact@hotel-regina.fr;http://www.hotel-regina.fr;-;90;47;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL DU CYGNE;24 rue de la Ferté;28130;MAINTENON;237276173;hotel-du-cygne@orange.fr;www.hotelducygne.net;-;26;14;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;LA BATIDA DE COCO;Route de Lyon;26600;PONT-DE-L'ISÈRE;475846686;la.batida.de.coco@orange.fr;www.hotel-batida.fr;-;42;18;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL DES TILLEULS;51 avenure du maréchal ferdinand foch;25400;AUDINCOURT;381307700;hotel.tilleuls@wanadoo.fr;www.hotel-tilleuls.fr;-;90;47;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RÉPUBLIQUE;3 RUE DU NORD;21000;DIJON;80733676;hotel.republique@orange.fr;www.hotel-republique.fr;-;55;22;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL L'ESPÉRANCE;32 rue Victor Hugo;14800;DEAUVILLE;231882688;contact@lesperancehoteldeauville.fr;www.lesperancehoteldeauville.fr;-;21;10;-;-;-
05/12/2012;05/12/2012;HÔTEL;3 étoiles;-;-;KYRIAD MARSEILLE EST GÉMENOS ;250 avenue du château de Jouques, parc d'activités de Gémenos;13420;GÉMENOS;442321540;kyriad.gemenos@wanadoo.fr;www.kyriad.fr;-;160;54;-;-;-
05/12/2012;05/12/2012;HÔTEL;1 étoile;-;-;EVELIA HÔTEL;47 AVENUE THIERS ;6000;NICE;493887584;evelia.hotels@yahoo.fr;www.evelia-hotels.com;-;42;20;-;-;-
05/12/2012;05/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL LES TOURRADES;chemin de la bastide rouge, LES TOURRADES;6150;CANNES LA BOCCA;492196464;hoteltourrades@orange.fr;www.balladins.com;-;98;42;-;-;-
03/12/2012;03/12/2012;HÔTEL;2 étoiles;-;-;DELTOUR HÔTEL;30 AVenue DES GORGES DU TARN;48000;MENDE;04.66.49.05.50;mendecity@deltourhotel.com;http://www.deltourhotel.com;-;88;39;-;-;-
03/12/2012;03/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE LA GRANDE CONQUE;rue des étrusques;34300;AGDE;467261142;informations@hotelgrandeconque.com;http://www.hotelgrandeconque.com;-;52;20;-;-;-
03/12/2012;03/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL CÉLESTE;32 RUE LAMARTINE;31110;BAGNÈRES-DE-LUCHON;561947484;hotel.celeste@wanadoo.fr;http://www.celeste-hotel.fr;-;50;27;-;-;-
03/12/2012;03/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL BACH;4 place de la gare;39120;CHAUSSIN;384818038;hotelbach@wanadoo.fr;http://www.hotel-bach.com;-;40;22;-;-;-
03/12/2012;03/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LA CHAUMIÈRE;24 rue Robert Schumann;57510;PUTTELANGE-AUX-LACS;387096168;hotel-chaumiere0989@orange.fr;http://logishotels.com/fr/hotel-hotel-la-chaumiere-8264.html;-;22;9;-;-;-
03/12/2012;03/12/2012;HÔTEL;2 étoiles;-;-;ETAP HOTEL L'ISLE ADAM;ZAC DU PONT AUX RAYONS;95290;L'ISLE-ADAM;892683203;h2511-re@accor.com;http://etaphotel.com;-;207;68;-;-;-
03/12/2012;03/12/2012;HÔTEL;2 étoiles;-;-;COURT'INN SUITES;36 route des remouleurs;84000;AVIGNON;490851909;reservation@court-inn.com;http://www.court-inn.com;-;65;19;-;-;-
03/12/2012;03/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL ACADÉMIE;32 RUE DES SAINTS PèRES;75007;PARIS;145498000;hotelacademie@gmail.com;http://www.academiehotel.com;-;73;33;-;-;-
03/12/2012;03/12/2012;HÔTEL;4 étoiles;-;-;TULIP INN MARNE-LA-VALLÉE;44 bd Antoine giroust;77600;BUSSY-SAINT-GEORGES;164661111;TULIP.PRESERVATIONS@WANADOO.FR;http://tulipinnmarnelavallee.com;-;210;87;-;-;-
03/12/2012;03/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL AUDRAN;7 RUE AUDRAN;75018;PARIS;142587959;contact@hotelaudran.com;http://www.hotelaudran.com;-;71;39;-;-;-
03/12/2012;03/12/2012;HÔTEL;4 étoiles;-;-;HÔTEL DE GREUZE;5 et 6 place de l'Abbaye;71700;TOURNUS;385517777;contact@hotelgreuze.fr;http://www.hotelgreuze.fr;-;42;21;-;-;-
